2016-05-18 16:01:32,040 [main] [com.kingbase.wsdl.download.URLConnectionUtil] [ERROR] - java.net.UnknownHostException: webservice.webxml.com.cn
 2016-05-18 16:34:51,000 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:51,001 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageHttpGetOut" />[\r][\n]"
 2016-05-18 16:34:51,001 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageByteHttpGetIn">[\r][\n]"
 2016-05-18 16:34:51,001 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theStockCode" type="s:string" />[\r][\n]"
 2016-05-18 16:34:51,001 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theImageType" type="s:string" />[\r][\n]"
 2016-05-18 16:34:51,001 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:51,002 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageByteHttpGetOut">[\r][\n]"
 2016-05-18 16:34:51,002 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="Body" element="tns:base64Binary" />[\r][\n]"
 2016-05-18 16:34:51,002 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:51,002 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageHttpPostIn">[\r][\n]"
 2016-05-18 16:34:51,002 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theStockCode" type="s:string" />[\r][\n]"
 2016-05-18 16:34:51,003 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theImageType" type="s:string" />[\r][\n]"
 2016-05-18 16:34:51,003 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:51,003 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageHttpPostOut" />[\r][\n]"
 2016-05-18 16:34:51,003 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageByteHttpPostIn">[\r][\n]"
 2016-05-18 16:34:51,003 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theStockCode" type="s:string" />[\r][\n]"
 2016-05-18 16:34:51,003 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theImageType" type="s:string" />[\r][\n]"
 2016-05-18 16:34:51,004 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:51,004 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageByteHttpPostOut">[\r][\n]"
 2016-05-18 16:34:51,004 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="Body" element="tns:base64Binary" />[\r][\n]"
 2016-05-18 16:34:51,004 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:51,004 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:portType name="ChinaStockSmallImageWSSoap">[\r][\n]"
 2016-05-18 16:34:51,005 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:operation name="getSmallImage">[\r][\n]"
